id,text,x1,y1,x2,y2,src_x1,src_y1,src_x2,src_y2,tile,dup_of,fragment,surya_line,surya_conf,rotation,conflict
626,FRI,3184,3153,3208,3173,3184,3153,3208,3173,r2c2@30,,,,,30,
1415,66,4679,3153,4701,3173,4679,3153,4701,3173,r2c3@30,,,,,30,
405,TOWNISITE,2518,3154,2602,3292,2518,3154,2602,3292,r3c1,,,,,0,
1413,66,4679,3154,4700,3175,4679,3154,4700,3175,r2c3@30,,,,,30,
1947,B,2556,3155,2580,3180,2556,3155,2580,3180,r2c1@60,,,,,60,
402,TOMINSITE,2583,3155,2644,3303,2583,3155,2644,3303,r3c2,,,,,0,
652,FRI,2797,3155,2832,3189,2797,3155,2832,3189,r2c2@30,,,,,30,
637,FRI,3196,3155,3225,3180,3196,3155,3225,3180,r2c2@30,,,,,30,
2170,50,3720,3155,3738,3173,3720,3155,3738,3173,r3c3@30,,,,,30,
83,St.,1776,3156,1805,3176,1776,3156,1805,3176,r2c1,,,,,0,
1408,66,4678,3156,4699,3176,4678,3156,4699,3176,r2c3@30,,,,,30,
1407,66,4677,3157,4699,3177,4677,3157,4699,3177,r2c3@30,,,,,30,
1401,66,4676,3158,4698,3179,4676,3158,4698,3179,r2c3@30,,,,,30,
691,BRON,2684,3159,2740,3210,2684,3159,2740,3210,r2c2@60,,,,,60,
650,FRI,3129,3159,3162,3188,3129,3159,3162,3188,r2c2@30,,,,,30,
1394,66,4675,3160,4697,3180,4675,3160,4697,3180,r2c3@30,,,,,30,
774,FRI,2597,3161,2634,3198,2597,3161,2634,3198,r2c2@30,,,,,30,
660,FRI,2889,3161,2925,3195,2889,3161,2925,3195,r2c2@30,,,,,30,
1390,66,4675,3161,4696,3181,4675,3161,4696,3181,r2c3@30,,,,,30,
1382,66,4674,3162,4695,3183,4674,3162,4695,3183,r2c3@30,,,,,30,
2146,50,3742,3163,3761,3180,3742,3163,3761,3180,r3c3@30,,,,,30,
669,FRI,2692,3164,2729,3200,2692,3164,2729,3200,r2c2@30,,,,,30,
1381,66,4673,3164,4695,3184,4673,3164,4695,3184,r2c3@30,,,,,30,
395,12,1685,3165,1762,3249,1685,3165,1762,3249,r3c1,,,,,0,
1377,66,4672,3165,4694,3185,4672,3165,4694,3185,r2c3@30,,,,,30,
394,16,1507,3166,1535,3197,1507,3166,1535,3197,r3c1,,,,,0,
839,FRI,2562,3166,2599,3202,2562,3166,2599,3202,r2c2@30,,,,,30,
661,FRI,3007,3166,3039,3196,3007,3166,3039,3196,r2c2@30,,,,,30,
1374,66,4672,3166,4693,3187,4672,3166,4693,3187,r2c3@30,,,,,30,
670,FRI,2900,3167,2935,3201,2900,3167,2935,3201,r2c2@30,,,,,30,
89,REP.,3076,3167,3125,3195,3076,3167,3125,3195,r2c2,,,,,0,
658,FRI,3219,3168,3249,3194,3219,3168,3249,3194,r2c2@30,,,,,30,
1371,66,4671,3168,4692,3188,4671,3168,4692,3188,r2c3@30,,,,,30,
675,FRI,2821,3169,2856,3203,2821,3169,2856,3203,r2c2@30,,,,,30,
665,FRI,3155,3169,3188,3197,3155,3169,3188,3197,r2c2@30,,,,,30,
1370,66,4670,3169,4692,3189,4670,3169,4692,3189,r2c3@30,,,,,30,
2127,50,3763,3170,3785,3192,3763,3170,3785,3192,r3c3@30,,,,,30,
93,7,3768,3170,3793,3198,3768,3170,3793,3198,r2c3,,,,,0,
1363,66,4669,3170,4691,3191,4669,3170,4691,3191,r2c3@30,,,,,30,
657,FRI,3256,3171,3281,3192,3256,3171,3281,3192,r2c2@30,,,,,30,
384,Burward,1933,3172,2026,3214,1933,3172,2026,3214,r3c1,,,,,0,
1895,OFTICAL,3609,3172,3684,3250,3609,3172,3684,3250,r2c2@60,,,,,60,
1360,66,4669,3172,4690,3192,4669,3172,4690,3192,r2c3@30,,,,,30,
1353,66,4668,3173,4689,3193,4668,3173,4689,3193,r2c3@30,,,,,30,
382,8,1884,3174,1910,3202,1884,3174,1910,3202,r3c1,,,,,0,
1352,66,4667,3174,4689,3195,4667,3174,4689,3195,r2c3@30,,,,,30,
380,210,2097,3175,2139,3215,2097,3175,2139,3215,r3c1,,,,,0,
685,FRI,2913,3175,2949,3208,2913,3175,2949,3208,r2c2@30,,,,,30,
1349,66,4666,3175,4688,3196,4666,3175,4688,3196,r2c3@30,,,,,30,
90,St.,1776,3176,1805,3196,1776,3176,1805,3196,r2c1,,,,,0,
664,FRI,3254,3176,3279,3197,3254,3176,3279,3197,r2c2@30,,,,,30,
1343,66,4665,3177,4687,3197,4665,3177,4687,3197,r2c3@30,,,,,30,
696,WATER,3311,3178,3351,3214,3311,3178,3351,3214,r2c2@30,,,,,30,
2089,50,3788,3178,3805,3195,3788,3178,3805,3195,r3c3@30,,,,,30,
1337,66,4665,3178,4686,3199,4665,3178,4686,3199,r2c3@30,,,,,30,
735,FRI,2618,3179,2655,3215,2618,3179,2655,3215,r2c2@30,,,,,30,
697,FRI,2717,3179,2754,3215,2717,3179,2754,3215,r2c2@30,,,,,30,
688,FRI,3029,3179,3062,3209,3029,3179,3062,3209,r2c2@30,,,,,30,
1336,66,4664,3179,4686,3200,4664,3179,4686,3200,r2c3@30,,,,,30,
377,Blein Co.,2647,3180,2729,3232,2647,3180,2729,3232,r3c2,,,,,0,
687,FRI,3181,3180,3213,3209,3181,3180,3213,3209,r2c2@30,,,,,30,
695,FRI,2924,3181,2958,3214,2924,3181,2958,3214,r2c2@30,,,,,30,
1331,66,4663,3181,4685,3201,4663,3181,4685,3201,r2c3@30,,,,,30,
798,FRI,2584,3182,2621,3219,2584,3182,2621,3219,r2c2@30,,,,,30,
684,FRI,3243,3182,3273,3208,3243,3182,3273,3208,r2c2@30,,,,,30,
1324,66,4662,3182,4684,3203,4662,3182,4684,3203,r2c3@30,,,,,30,
702,FRI,2845,3183,2880,3217,2845,3183,2880,3217,r2c2@30,,,,,30,
1319,66,4662,3183,4683,3204,4662,3183,4683,3204,r2c3@30,,,,,30,
2059,50,3809,3185,3827,3203,3809,3185,3827,3203,r3c3@30,,,,,30,
1315,66,4661,3185,4682,3205,4661,3185,4682,3205,r2c3@30,,,,,30,
1314,66,4660,3186,4682,3207,4660,3186,4682,3207,r2c3@30,,,,,30,
1312,66,4659,3187,4681,3208,4659,3187,4681,3208,r2c3@30,,,,,30,
1620,B,2488,3188,2514,3214,2488,3188,2514,3214,r2c1@60,,,,,60,
709,FRI,2937,3188,2973,3222,2937,3188,2973,3222,r2c2@30,,,,,30,
683,FRI,3305,3188,3329,3208,3305,3188,3329,3208,r2c2@30,,,,,30,
689,FRI,3307,3188,3333,3210,3307,3188,3333,3210,r2c2@30,,,,,30,
97,95,3074,3189,3105,3212,3074,3189,3105,3212,r2c2,,,,,0,
1309,66,4659,3189,4680,3209,4659,3189,4680,3209,r2c3@30,,,,,30,
739,FRI,3350,3190,3376,3213,3350,3190,3376,3213,r2c2@30,,,,,30,
1302,66,4658,3190,4679,3211,4658,3190,4679,3211,r2c3@30,,,,,30,
1301,66,4657,3191,4679,3212,4657,3191,4679,3212,r2c3@30,,,,,30,
705,FRI,3052,3192,3083,3221,3052,3192,3083,3221,r2c2@30,,,,,30,
718,FRI,2742,3193,2778,3228,2742,3193,2778,3228,r2c2@30,,,,,30,
708,FRI,3206,3193,3239,3222,3206,3193,3239,3222,r2c2@30,,,,,30,
2024,50,3829,3193,3847,3211,3829,3193,3847,3211,r3c3@30,,,,,30,
1296,66,4656,3193,4678,3213,4656,3193,4678,3213,r2c3@30,,,,,30,
716,FRI,2946,3194,2981,3227,2946,3194,2981,3227,r2c2@30,,,,,30,
1289,66,4656,3194,4677,3215,4656,3194,4677,3215,r2c3@30,,,,,30,
2010,B,2564,3195,2592,3223,2564,3195,2592,3223,r2c1@60,,,,,60,
725,FRI,2640,3195,2678,3233,2640,3195,2678,3233,r2c2@30,,,,,30,
704,FRI,3265,3195,3296,3221,3265,3195,3296,3221,r2c2@30,,,,,30,
193,OFFICIAL,3614,3195,3682,3226,3614,3195,3682,3226,r2c3,,,,,0,
1288,66,4655,3195,4676,3216,4655,3195,4676,3216,r2c3@30,,,,,30,
100,St.,1776,3196,1805,3216,1776,3196,1805,3216,r2c1,,,,,0,
703,FRI,3331,3196,3356,3217,3331,3196,3356,3217,r2c2@30,,,,,30,
724,FRI,2869,3197,2904,3230,2869,3197,2904,3230,r2c2@30,,,,,30,
707,FRI,3332,3197,3358,3219,3332,3197,3358,3219,r2c2@30,,,,,30,
1287,66,4654,3197,4676,3217,4654,3197,4676,3217,r2c3@30,,,,,30,
758,FRI,2607,3198,2645,3235,2607,3198,2645,3235,r2c2@30,,,,,30,
1282,66,4653,3198,4675,3219,4653,3198,4675,3219,r2c3@30,,,,,30,
1276,66,4652,3199,4674,3220,4652,3199,4674,3220,r2c3@30,,,,,30,
786,FRI,3377,3201,3401,3223,3377,3201,3401,3223,r2c2@30,,,,,30,
1982,50,3849,3201,3868,3219,3849,3201,3868,3219,r3c3@30,,,,,30,
1273,66,4652,3201,4673,3221,4652,3201,4673,3221,r2c3@30,,,,,30,
732,FRI,2961,3202,2995,3235,2961,3202,2995,3235,r2c2@30,,,,,30,
1269,66,4651,3202,4672,3223,4651,3202,4672,3223,r2c3@30,,,,,30,
360,18,1533,3203,1569,3232,1533,3203,1569,3232,r3c1,,,,,0,
1968,9,1911,3203,1944,3236,1911,3203,1944,3236,r3c1@60,,,,,60,
107,8,3880,3203,3905,3230,3880,3203,3905,3230,r2c3,,,,,0,
1268,66,4650,3203,4672,3224,4650,3203,4672,3224,r2c3@30,,,,,30,
728,FRI,3073,3204,3106,3234,3073,3204,3106,3234,r2c2@30,,,,,30,
106,236,3173,3204,3220,3230,3173,3204,3220,3230,r2c2,,,,,0,
359,Hotel,1945,3205,2011,3235,1945,3205,2011,3235,r3c1,,,,,0,
1961,BRISBERRY BLACK,2174,3205,2316,3312,2174,3205,2316,3312,r3c1@30,,,,,30,
727,FRI,3232,3205,3266,3234,3232,3205,3266,3234,r2c2@30,,,,,30,
1260,66,4649,3205,4671,3225,4649,3205,4671,3225,r2c3@30,,,,,30,
249,WATER ST.,3257,3206,3567,3333,3257,3206,3567,3333,r2c2,,,,,0,
1793,DAT.,3615,3206,3663,3248,3615,3206,3663,3248,r2c2@30,,,,,30,
1258,66,4649,3206,4670,3227,4649,3206,4670,3227,r2c3@30,,,,,30,
744,FRI,2766,3207,2802,3242,2766,3207,2802,3242,r2c2@30,,,,,30,
740,FRI,2969,3207,3003,3240,2969,3207,3003,3240,r2c2@30,,,,,30,
1255,66,4648,3207,4669,3228,4648,3207,4669,3228,r2c3@30,,,,,30,
1943,B,2636,3208,2691,3268,2636,3208,2691,3268,r3c2@60,,,,,60,
756,FRI,3361,3208,3385,3228,3361,3208,3385,3228,r2c2@30,,,,,30,
731,FRI,3289,3209,3320,3235,3289,3209,3320,3235,r2c2@30,,,,,30,
750,FRI,3359,3209,3383,3229,3359,3209,3383,3229,r2c2@30,,,,,30,
1254,66,4647,3209,4669,3229,4647,3209,4669,3229,r2c3@30,,,,,30,
747,FRI,2892,3210,2928,3244,2892,3210,2928,3244,r2c2@30,,,,,30,
1251,66,4646,3210,4668,3230,4646,3210,4668,3230,r2c3@30,,,,,30,
1928,50,3870,3211,3886,3226,3870,3211,3886,3226,r3c3@30,,,,,30,
1247,66,4646,3211,4667,3232,4646,3211,4667,3232,r2c3@30,,,,,30,
762,FRI,2662,3212,2701,3250,2662,3212,2701,3250,r2c2@30,,,,,30,
833,FRI,3400,3212,3424,3232,3400,3212,3424,3232,r2c2@30,,,,,30,
1243,66,4645,3213,4666,3233,4645,3213,4666,3233,r2c3@30,,,,,30,
765,FRI,2630,3214,2667,3251,2630,3214,2667,3251,r2c2@30,,,,,30,
746,FRI,3260,3214,3295,3244,3260,3214,3295,3244,r2c2@30,,,,,30,
1242,66,4644,3214,4666,3234,4644,3214,4666,3234,r2c3@30,,,,,30,
757,FRI,2984,3215,3019,3249,2984,3215,3019,3249,r2c2@30,,,,,30,
1239,66,4643,3215,4665,3236,4643,3215,4665,3236,r2c3@30,,,,,30,
114,St.,1776,3216,1805,3236,1776,3216,1805,3236,r2c1,,,,,0,
890,FRI,3427,3216,3453,3237,3427,3216,3453,3237,r2c2@30,,,,,30,
751,FRI,3096,3217,3129,3247,3096,3217,3129,3247,r2c2@30,,,,,30,
805,FRI,3390,3217,3412,3237,3390,3217,3412,3237,r2c2@30,,,,,30,
1235,66,4642,3217,4664,3237,4642,3217,4664,3237,r2c3@30,,,,,30,
799,FRI,3385,3218,3409,3238,3385,3218,3409,3238,r2c2@30,,,,,30,
883,FRI,3425,3218,3450,3239,3425,3218,3450,3239,r2c2@30,,,,,30,
346,D.G.T.,3617,3218,3663,3237,3617,3218,3663,3237,r3c2,,,,,0,
1229,66,4642,3218,4663,3238,4642,3218,4663,3238,r2c3@30,,,,,30,
1888,50,3890,3219,3906,3234,3890,3219,3906,3234,r3c3@30,,,,,30,
1226,66,4641,3219,4662,3240,4641,3219,4662,3240,r2c3@30,,,,,30,
766,FRI,2992,3220,3026,3253,2992,3220,3026,3253,r2c2@30,,,,,30,
339,13,2272,3221,2303,3248,2272,3221,2303,3248,r3c1,,,,,0,
769,FRI,2790,3221,2826,3256,2790,3221,2826,3256,r2c2@30,,,,,30,
1225,66,4640,3221,4662,3241,4640,3221,4662,3241,r2c3@30,,,,,30,
753,FRI,3312,3222,3342,3248,3312,3222,3342,3248,r2c2@30,,,,,30,
117,10,4438,3222,4458,3242,4438,3222,4458,3242,r2c3,,,,,0,
1220,66,4639,3222,4661,3242,4639,3222,4661,3242,r2c3@30,,,,,30,
1217,66,4639,3223,4660,3244,4639,3223,4660,3244,r2c3@30,,,,,30,
771,FRI,2916,3224,2952,3258,2916,3224,2952,3258,r2c2@30,,,,,30,
874,FRI,3419,3224,3445,3245,3419,3224,3445,3245,r2c2@30,,,,,30,
1213,66,4638,3225,4659,3245,4638,3225,4659,3245,r2c3@30,,,,,30,
1692,B,2502,3226,2528,3254,2502,3226,2528,3254,r2c1@60,,,,,60,
335,5,3064,3226,3088,3243,3064,3226,3088,3243,r3c2,,,,,0,
768,FRI,3288,3226,3321,3254,3288,3226,3321,3254,r2c2@30,,,,,30,
943,FRI,3454,3226,3478,3246,3454,3226,3478,3246,r2c2@30,,,,,30,
1212,66,4637,3226,4659,3246,4637,3226,4659,3246,r2c3@30,,,,,30,
1848,50,3910,3227,3927,3243,3910,3227,3927,3243,r3c3@30,,,,,30,
1206,66,4636,3227,4658,3248,4636,3227,4658,3248,r2c3@30,,,,,30,
793,FRI,2686,3229,2725,3268,2686,3229,2725,3268,r2c2@30,,,,,30,
784,FRI,3008,3229,3043,3263,3008,3229,3043,3263,r2c2@30,,,,,30,
939,FRI,3452,3229,3476,3249,3452,3229,3476,3249,r2c2@30,,,,,30,
1202,66,4636,3229,4657,3249,4636,3229,4657,3249,r2c3@30,,,,,30,
777,FRI,3119,3230,3150,3260,3119,3230,3150,3260,r2c2@30,,,,,30,
1199,66,4635,3230,4656,3250,4635,3230,4656,3250,r2c3@30,,,,,30,
2094,B,2583,3231,2611,3260,2583,3231,2611,3260,r2c1@60,,,,,60,
1198,66,4634,3231,4656,3252,4634,3231,4656,3252,r2c3@30,,,,,30,
795,FRI,2652,3232,2690,3269,2652,3232,2690,3269,r2c2@30,,,,,30,
791,FRI,3014,3233,3050,3267,3014,3233,3050,3267,r2c2@30,,,,,30,
935,FRI,3450,3233,3474,3253,3450,3233,3474,3253,r2c2@30,,,,,30,
125,9,3997,3233,4020,3259,3997,3233,4020,3259,r2c3,,,,,0,
1192,66,4633,3233,4655,3253,4633,3233,4655,3253,r2c3@30,,,,,30,
326,17,1570,3234,1601,3261,1570,3234,1601,3261,r3c1,,,,,0,
783,FRI,3315,3234,3347,3263,3315,3234,3347,3263,r2c2@30,,,,,30,
1188,66,4632,3234,4654,3254,4632,3234,4654,3254,r2c3@30,,,,,30,
796,FRI,2814,3235,2850,3270,2814,3235,2850,3270,r2c2@30,,,,,30,
779,FRI,3335,3235,3365,3261,3335,3235,3365,3261,r2c2@30,,,,,30,
1810,50,3930,3235,3946,3251,3930,3235,3946,3251,r3c3@30,,,,,30,
1184,66,4632,3235,4653,3256,4632,3235,4653,3256,r2c3@30,,,,,30,
122,St.,1776,3236,1805,3256,1776,3236,1805,3256,r2c1,,,,,0,
1032,FRI,3483,3237,3505,3257,3483,3237,3505,3257,r2c2@30,,,,,30,
1182,66,4631,3237,4652,3257,4631,3237,4652,3257,r2c3@30,,,,,30,
321,10,1950,3238,1977,3263,1950,3238,1977,3263,r3c1,,,,,0,
126,6,2653,3238,2677,3261,2653,3238,2677,3261,r2c2,,,,,0,
797,FRI,2940,3238,2975,3271,2940,3238,2975,3271,r2c2@30,,,,,30,
1181,66,4630,3238,4652,3258,4630,3238,4652,3258,r2c3@30,,,,,30,
1045,FRI,3483,3239,3507,3259,3483,3239,3507,3259,r2c2@30,,,,,30,
1179,66,4629,3239,4651,3260,4629,3239,4651,3260,r2c3@30,,,,,30,
929,Hotel,3009,3240,3105,3335,3009,3240,3105,3335,r2c2@60,,,,,60,
315,18,2297,3241,2326,3268,2297,3241,2326,3268,r3c1,,,,,0,
1038,FRI,3482,3241,3506,3261,3482,3241,3506,3261,r2c2@30,,,,,30,
1173,66,4629,3241,4650,3261,4629,3241,4650,3261,r2c3@30,,,,,30,
801,FRI,3140,3242,3172,3273,3140,3242,3172,3273,r2c2@30,,,,,30,
1347,70,3542,3242,3575,3276,3542,3242,3575,3276,r2c2@60,,,,,60,
1168,66,4628,3242,4649,3262,4628,3242,4649,3262,r2c3@30,,,,,30,
809,FRI,3032,3243,3067,3277,3032,3243,3067,3277,r2c2@30,,,,,30,
1677,ST. AR,3467,3243,3648,3480,3467,3243,3648,3480,r2c3@60,,,,,60,
1167,66,4627,3243,4649,3264,4627,3243,4649,3264,r2c3@30,,,,,30,
800,FRI,3341,3244,3375,3273,3341,3244,3375,3273,r2c2@30,,,,,30,
1137,FRI,3507,3244,3530,3264,3507,3244,3530,3264,r2c2@30,,,,,30,
1767,Original Water Line,3583,3244,3866,3431,3583,3244,3866,3431,r3c3@30,,,,,30,
1768,50,3952,3244,3968,3259,3952,3244,3968,3259,r3c3@30,,,,,30,
1165,66,4626,3245,4648,3265,4626,3245,4648,3265,r2c3@30,,,,,30,
820,FRI,2710,3246,2748,3284,2710,3246,2748,3284,r2c2@30,,,,,30,
287,DISTRICT,3558,3246,3620,3302,3558,3246,3620,3302,r2c2,,,,,0,
1159,66,4626,3246,4647,3266,4626,3246,4647,3266,r2c3@30,,,,,30,
813,FRI,3038,3247,3075,3281,3038,3247,3075,3281,r2c2@30,,,,,30,
1154,66,4625,3247,4646,3268,4625,3247,4646,3268,r2c3@30,,,,,30,
826,FRI,2675,3249,2714,3286,2675,3249,2714,3286,r2c2@30,,,,,30,
819,FRI,2838,3249,2874,3284,2838,3249,2874,3284,r2c2@30,,,,,30,
803,FRI,3359,3249,3389,3275,3359,3249,3389,3275,r2c2@30,,,,,30,
1310,FRI,3540,3249,3568,3271,3540,3249,3568,3271,r2c2@30,,,,,30,
1153,66,4624,3249,4646,3269,4624,3249,4646,3269,r2c3@30,,,,,30,
1161,FRI,3511,3250,3535,3270,3511,3250,3535,3270,r2c2@30,,,,,30,
1162,FRI,3511,3250,3535,3270,3511,3250,3535,3270,r2c2@30,,,,,30,
1147,66,4623,3250,4645,3270,4623,3250,4645,3270,r2c3@30,,,,,30,
822,FRI,2963,3251,2998,3285,2963,3251,2998,3285,r2c2@30,,,,,30,
307,O,3549,3251,3563,3264,3549,3251,3563,3264,r3c2,,,,,0,
1145,66,4622,3251,4644,3272,4622,3251,4644,3272,r2c3@30,,,,,30,
1726,50,3972,3252,3989,3268,3972,3252,3989,3268,r3c3@30,,,,,30,
1140,66,4622,3253,4643,3273,4622,3253,4643,3273,r2c3@30,,,,,30,
1134,66,4621,3254,4642,3274,4621,3254,4642,3274,r2c3@30,,,,,30,
818,FRI,3368,3255,3402,3284,3368,3255,3402,3284,r2c2@30,,,,,30,
1133,66,4620,3255,4642,3276,4620,3255,4642,3276,r2c3@30,,,,,30,
137,St.,1776,3256,1805,3276,1776,3256,1805,3276,r2c1,,,,,0,
829,FRI,3162,3256,3196,3287,3162,3256,3196,3287,r2c2@30,,,,,30,
1419,FRI,3564,3256,3589,3277,3564,3256,3589,3277,r2c2@30,,,,,30,
838,FRI,3056,3257,3091,3291,3056,3257,3091,3291,r2c2@30,,,,,30,
1128,66,4619,3257,4641,3277,4619,3257,4641,3277,r2c3@30,,,,,30,
849,16,1598,3258,1640,3298,1598,3258,1640,3298,r2c1@60,,,,,60,
1263,FRI,3536,3258,3559,3277,3536,3258,3559,3277,r2c2@30,,,,,30,
1271,FRI,3537,3258,3560,3276,3537,3258,3560,3276,r2c2@30,,,,,30,
1126,66,4619,3258,4640,3278,4619,3258,4640,3278,r2c3@30,,,,,30,
1122,66,4618,3259,4639,3280,4618,3259,4639,3280,r2c3@30,,,,,30,
841,FRI,3064,3261,3099,3295,3064,3261,3099,3295,r2c2@30,,,,,30,
1687,50,3993,3261,4011,3277,3993,3261,4011,3277,r3c3@30,,,,,30,
144,10,4098,3261,4129,3285,4098,3261,4129,3285,r2c3,,,,,0,
1121,66,4617,3261,4639,3281,4617,3261,4639,3281,r2c3@30,,,,,30,
847,FRI,2862,3262,2898,3297,2862,3262,2898,3297,r2c2@30,,,,,30,
835,FRI,3381,3262,3413,3289,3381,3262,3413,3289,r2c2@30,,,,,30,
1580,FRI,3591,3262,3619,3285,3591,3262,3619,3285,r2c2@30,,,,,30,
1118,66,4616,3262,4638,3282,4616,3262,4638,3282,r2c3@30,,,,,30,
856,FRI,2732,3263,2770,3301,2732,3263,2770,3301,r2c2@30,,,,,30,
840,FRI,3397,3263,3431,3293,3397,3263,3431,3293,r2c2@30,,,,,30,
1115,66,4616,3263,4637,3284,4616,3263,4637,3284,r2c3@30,,,,,30,
862,FRI,2699,3265,2737,3303,2699,3265,2737,3303,r2c2@30,,,,,30,
852,FRI,2987,3265,3022,3299,2987,3265,3022,3299,r2c2@30,,,,,30,
1111,66,4615,3265,4636,3285,4615,3265,4636,3285,r2c3@30,,,,,30,
296,17,2321,3266,2349,3291,2321,3266,2349,3291,r3c1,,,,,0,
1763,B,2514,3266,2543,3296,2514,3266,2543,3296,r2c1@60,,,,,60,
1411,FRI,3563,3266,3587,3286,3563,3266,3587,3286,r2c2@30,,,,,30,
1110,66,4614,3266,4636,3286,4614,3266,4636,3286,r2c3@30,,,,,30,
1105,66,4613,3267,4635,3288,4613,3267,4635,3288,r2c3@30,,,,,30,
854,FRI,3186,3269,3220,3300,3186,3269,3220,3300,r2c2@30,,,,,30,
1403,FRI,3562,3269,3586,3289,3562,3269,3586,3289,r2c2@30,,,,,30,
1101,66,4613,3269,4634,3289,4613,3269,4634,3289,r2c3@30,,,,,30,
1643,50,4013,3270,4030,3287,4013,3270,4030,3287,r3c3@30,,,,,30,
1098,66,4612,3270,4633,3290,4612,3270,4633,3290,r2c3@30,,,,,30,
2130,B,2594,3271,2619,3296,2594,3271,2619,3296,r2c1@60,,,,,60,
864,FRI,3080,3271,3115,3304,3080,3271,3115,3304,r2c2@30,,,,,30,
903,FRI,3426,3271,3459,3300,3426,3271,3459,3300,r2c2@30,,,,,30,
1639,inol,3635,3271,3696,3335,3635,3271,3696,3335,r3c3@60,,,,,60,
1097,66,4611,3271,4633,3292,4611,3271,4633,3292,r2c3@30,,,,,30,
1093,66,4610,3273,4632,3293,4610,3273,4632,3293,r2c3@30,,,,,30,
1088,66,4609,3274,4631,3294,4609,3274,4631,3294,r2c3@30,,,,,30,
1614,HOMER ST.,1758,3275,2081,3524,1758,3275,2081,3524,r3c1@60,,,,,60,
876,FRI,3087,3275,3123,3309,3087,3275,3123,3309,r2c2@30,,,,,30,
860,FRI,3405,3275,3435,3302,3405,3275,3435,3302,r2c2@30,,,,,30,
1557,FRI,3588,3275,3614,3296,3588,3275,3614,3296,r2c2@30,,,,,30,
1086,66,4609,3275,4630,3296,4609,3275,4630,3296,r2c3@30,,,,,30,
878,FRI,2886,3276,2922,3311,2886,3276,2922,3311,r2c2@30,,,,,30,
1605,Bullers,1531,3277,1633,3375,1531,3277,1633,3375,r3c1@60,,,,,60,
1082,66,4608,3277,4629,3297,4608,3277,4629,3297,r2c3@30,,,,,30,
290,JLockie Co,2589,3278,2724,3358,2589,3278,2724,3358,r3c2,,,,,0,
888,FRI,2755,3278,2793,3316,2755,3278,2793,3316,r2c2@30,,,,,30,
963,FRI,3454,3278,3488,3308,3454,3278,3488,3308,r2c2@30,,,,,30,
1081,66,4607,3278,4629,3298,4607,3278,4629,3298,r2c3@30,,,,,30,
881,FRI,3011,3279,3046,3313,3011,3279,3046,3313,r2c2@30,,,,,30,
1599,50,4034,3279,4051,3295,4034,3279,4051,3295,r3c3@30,,,,,30,
1079,66,4606,3279,4628,3300,4606,3279,4628,3300,r2c3@30,,,,,30,
1520,FRI,3585,3281,3608,3300,3585,3281,3608,3300,r2c2@30,,,,,30,
1074,66,4606,3281,4627,3301,4606,3281,4627,3301,r2c3@30,,,,,30,
895,FRI,2721,3282,2759,3319,2721,3282,2759,3319,r2c2@30,,,,,30,
1071,66,4605,3282,4626,3302,4605,3282,4626,3302,r2c3@30,,,,,30,
885,FRI,3210,3283,3243,3314,3210,3283,3243,3314,r2c2@30,,,,,30,
871,66',3735,3283,3763,3308,3735,3283,3763,3308,r2c3@30,,,,,30,
1070,66,4604,3283,4626,3304,4604,3283,4626,3304,r2c3@30,,,,,30,
894,FRI,3103,3284,3140,3319,3103,3284,3140,3319,r2c2@30,,,,,30,
1067,66,4603,3285,4625,3305,4603,3285,4625,3305,r2c3@30,,,,,30,
1076,FRI,3484,3286,3515,3313,3484,3286,3515,3313,r2c2@30,,,,,30,
1450,"219,915)Water Line",3707,3286,3871,3458,3707,3286,3871,3458,r2c3@60,,,,,60,
1063,66,4603,3286,4624,3306,4603,3286,4624,3306,r2c3@30,,,,,30,
1640,FRI,3615,3287,3631,3303,3615,3287,3631,3303,r2c2@30,,,,,30,
1562,50,4054,3287,4072,3304,4054,3287,4072,3304,r3c3@30,,,,,30,
1057,66,4602,3287,4623,3308,4602,3287,4623,3308,r2c3@30,,,,,30,
899,FRI,3428,3288,3458,3315,3428,3288,3458,3315,r2c2@30,,,,,30,
905,FRI,3111,3289,3147,3323,3111,3289,3147,3323,r2c2@30,,,,,30,
1056,66,4601,3289,4623,3309,4601,3289,4623,3309,r2c3@30,,,,,30,
918,15,1627,3290,1667,3330,1627,3290,1667,3330,r2c1@60,,,,,60,
906,FRI,2910,3290,2945,3324,2910,3290,2945,3324,r2c2@30,,,,,30,
1053,66,4600,3290,4622,3310,4600,3290,4622,3310,r2c3@30,,,,,30,
1049,66,4599,3291,4621,3312,4599,3291,4621,3312,r2c3@30,,,,,30,
919,FRI,2779,3292,2817,3330,2779,3292,2817,3330,r2c2@30,,,,,30,
166,11,4217,3292,4244,3318,4217,3292,4244,3318,r2c3,,,,,0,
1526,Mercoritise,1988,3293,2137,3475,1988,3293,2137,3475,r3c1@30,,,,,30,
2242,B,2633,3293,2666,3312,2633,3293,2666,3312,r2c1@60,,,,,60,
909,FRI,3035,3293,3070,3326,3035,3293,3070,3326,r2c2@30,,,,,30,
1623,FRI,3612,3293,3628,3308,3612,3293,3628,3308,r2c2@30,,,,,30,
1047,66,4599,3293,4620,3313,4599,3293,4620,3313,r2c3@30,,,,,30,
279,16,2352,3294,2380,3320,2352,3294,2380,3320,r3c1,,,,,0,
1042,66,4598,3294,4619,3314,4598,3294,4619,3314,r2c3@30,,,,,30,
